minute,goalDifference,player,position,rating,team,eloTeam,keeper,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart,xg,goal
22,-2,Marvin Zeegelaar,D,58,Udinese,1676,Francesco Bardi,72,Bologna,1666,False,9,40,9,0,corner,head,0.091853134334087,0
12,0,Armand LaurientÃ©,M,74,Sassuolo,1646,Luigi Sepe,73,Salernitana,1493,True,11,26,17,51,assisted,right-foot,0.091862320899963,1
82,-2,Pablo MarÃ­,D,40,Monza,1593,Ivan Provedel,79,Lazio,1764,True,8,43,8,20,corner,head,0.091896742582321,0
76,0,Riccardo Sottil,M,65,Fiorentina,1654,Alex Meret,78,Napoli,1800,True,12,26,18,49,assisted,right-foot,0.091900229454041,0
37,-1,Bremer,D,48,Juventus,1789,Luigi Sepe,73,Salernitana,1516,True,10,41,10,5,corner,left-foot,0.091919213533401,0
50,-1,Beto,F,78,Udinese,1678,Marco Sportiello,75,Atalanta,1749,True,11,39,11,5,corner,head,0.091932356357574,0
64,2,Min-jae Kim,D,31,Napoli,1845,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1615,True,10,42,10,11,corner,head,0.091955929994583,0
52,1,IsmaÃ«l Bennacer,M,67,Milan,1810,Guillermo Ochoa,80,Salernitana,1538,True,13,24,20,50,assisted,left-foot,0.091995134949684,0
64,0,Boulaye Dia,F,77,Salernitana,1538,Åukasz Skorupski,76,Bologna,1649,True,16,37,16,10,corner,right-foot,0.092029772698879,1
69,-1,Lorenzo Pellegrini,M,77,Roma,1768,Juan Musso,81,Atalanta,1754,True,18,43,18,9,assisted,right-foot,0.092049211263657,0
52,-1,Riccardo Orsolini,M,71,Bologna,1610,Michele Di Gregorio,76,Monza,1576,True,19,39,19,3,set-piece,left-foot,0.09205836802721,0
41,0,Sam Lammers,F,72,Empoli,1542,Marco Carnesecchi,75,Cremonese,1468,True,16,48,17,26,assisted,right-foot,0.092158496379852,0
51,0,Simone Verdi,F,71,Hellas Verona,1584,Michele Di Gregorio,77,Monza,1594,True,13,34,14,24,regular,right-foot,0.092172674834728,1
90,0,Adolfo Gaich,F,63,Hellas Verona,1579,Marco Carnesecchi,75,Cremonese,1489,False,23,45,23,12,assisted,left-foot,0.092203497886658,0
55,-2,Mikael Ellertsson,M,65,Spezia,1521,Ivan Provedel,78,Lazio,1717,False,21,38,21,5,assisted,left-foot,0.092312425374985,0
50,-1,Aleksei Miranchuk,F,70,Torino,1636,BartÅ‚omiej DrÄ…gowski,75,Spezia,1520,True,22,33,23,17,assisted,left-foot,0.092372551560402,0
28,0,Gabriel Strefezza,M,62,Lecce,1519,Pietro Terracciano,77,Fiorentina,1630,True,10,54,17,54,assisted,right-foot,0.092387020587921,0
16,-1,Juan Cuadrado,M,73,Juventus,1747,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1628,True,9,52,15,53,assisted,right-foot,0.092421695590019,1
53,1,Hirving Lozano,F,75,Napoli,1914,Marco Carnesecchi,75,Cremonese,1449,True,10,53,16,52,regular,right-foot,0.09242657572031,0
45,1,Musa Barrow,F,73,Bologna,1666,Wojciech SzczÄ™sny,86,Juventus,1830,True,10,52,15,50,assisted,right-foot,0.09242657572031,0
32,-1,Mattia Destro,F,74,Empoli,1538,Wojciech SzczÄ™sny,86,Juventus,1741,False,16,28,20,36,assisted,right-foot,0.092432677745819,0
90,1,Ãngel Di MarÃ­a,M,78,Juventus,1746,Lorenzo MontipÃ²,76,Hellas Verona,1578,False,22,38,22,5,assisted,left-foot,0.092457890510559,0
39,2,Frank Anguissa,M,66,Napoli,1934,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1641,False,12,37,12,14,corner,left-foot,0.092546083033085,0
36,1,Roger IbaÃ±ez,D,31,Roma,1813,Michele Di Gregorio,78,Monza,1645,False,4,32,8,63,set-piece,head,0.092546619474888,0
74,-3,Andrea Pinamonti,F,76,Sassuolo,1654,Mattia Perin,79,Juventus,1783,False,8,23,18,64,assisted,right-foot,0.092591881752014,0
45,2,M'Bala Nzola,F,70,Spezia,1520,Marco Sportiello,75,Atalanta,1731,True,22,39,22,2,fast-break,left-foot,0.09259420633316,0
90,0,AntonÃ­n BarÃ¡k,M,77,Fiorentina,1727,BartÅ‚omiej DrÄ…gowski,75,Spezia,1558,True,14,42,14,8,regular,right-foot,0.092625558376312,0
90,0,AntonÃ­n BarÃ¡k,M,77,Fiorentina,1727,BartÅ‚omiej DrÄ…gowski,75,Spezia,1558,True,14,42,14,8,regular,right-foot,0.092625558376312,0
55,0,Davide Frattesi,M,70,Sassuolo,1646,Lorenzo MontipÃ²,76,Hellas Verona,1594,True,7,46,9,40,assisted,right-foot,0.092656195163727,0
59,0,Sam Lammers,F,72,U.C Sampdoria,1516,Marco Silvestri,79,Udinese,1668,True,9,35,10,29,assisted,head,0.092679172754288,0
66,-1,Hakan Ã‡alhanoÄŸlu,M,79,Inter,1829,Ivan Provedel,79,Lazio,1764,True,22,36,22,10,assisted,left-foot,0.092683844268322,0
68,2,Ã‰derson,M,64,Atalanta,1743,Ivan Provedel,78,Lazio,1732,False,22,40,22,0,assisted,right-foot,0.092689760029316,0
29,-1,Luka JoviÄ‡,F,78,Fiorentina,1647,Ivan Provedel,78,Lazio,1723,False,10,43,10,16,corner,right-foot,0.092696562409401,0
82,0,Krzysztof PiÄ…tek,F,74,Salernitana,1538,Emil Audero,78,U.C Sampdoria,1520,False,16,33,17,23,regular,right-foot,0.092703603208065,0
29,0,Jeremy Toljan,D,41,Sassuolo,1652,IonuÈ› Radu,72,Cremonese,1473,False,11,54,17,51,assisted,right-foot,0.092735052108765,0
45,1,Edoardo Bove,M,66,Roma,1813,Michele Cerofolini,60,Fiorentina,1737,False,5,47,8,54,corner,right-foot,0.092753708362579,0
41,2,Pietro Pellegri,F,65,Torino,1615,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1835,True,10,40,10,0,corner,head,0.092825353145599,0
18,0,Victor Osimhen,F,81,Napoli,1800,Pierluigi Gollini,78,Fiorentina,1654,False,8,46,10,36,assisted,right-foot,0.09285169839859,0
57,-1,Darko LazoviÄ‡,M,71,Hellas Verona,1617,Vanja MilinkoviÄ‡-SaviÄ‡,76,Torino,1675,True,12,25,19,51,regular,left-foot,0.092872306704521,0
70,0,Edin DÅ¾eko,F,83,Inter,1832,Åukasz Skorupski,76,Bologna,1610,False,15,36,15,14,assisted,left-foot,0.092873856425285,0
37,-2,Giacomo Bonaventura,M,75,Fiorentina,1630,Ivan Provedel,78,Lazio,1717,True,7,48,10,48,corner,head,0.092876106500626,0
58,0,Charles Pickel,M,54,Cremonese,1465,Emil Audero,78,U.C Sampdoria,1521,True,14,41,14,4,assisted,head,0.092890381813049,0
75,0,Florian Thauvin,F,77,Udinese,1657,Juan Musso,80,Atalanta,1742,False,13,29,17,40,assisted,left-foot,0.093003936111927,0
90,0,Joshua Zirkzee,F,73,Bologna,1692,Mile Svilar,71,Roma,1813,True,5,30,11,63,assisted,left-foot,0.093023724853992,0
31,0,Rade KruniÄ‡,M,72,Milan,1845,Alex Meret,79,Napoli,1804,True,12,33,13,30,assisted,right-foot,0.09302744,0
67,0,MartÃ­n Satriano,F,71,Empoli,1546,Rui PatrÃ­cio,81,Roma,1768,True,8,45,9,32,corner,head,0.093045920133591,0
90,-1,MartÃ­n Satriano,F,71,Empoli,1582,BartÅ‚omiej DrÄ…gowski,75,Spezia,1516,True,10,36,10,21,assisted,head,0.093056067824364,0
73,0,Sam Lammers,F,72,U.C Sampdoria,1516,Marco Silvestri,79,Udinese,1668,True,10,43,10,16,assisted,head,0.093056067824364,0
55,-1,Gianluca Mancini,D,44,Roma,1813,AndrÃ© Onana,83,Inter,1851,True,9,40,9,0,corner,head,0.093079596757889,0
63,0,Bram Nuytinck,D,40,U.C Sampdoria,1516,Marco Silvestri,79,Udinese,1668,True,8,35,9,32,corner,head,0.093110010027885,0
25,0,Federico Di Francesco,F,68,Lecce,1555,Lorenzo MontipÃ²,76,Hellas Verona,1552,False,7,30,12,55,set-piece,left-foot,0.093114890158176,0
90,-2,Stefan Posch,D,28,Bologna,1692,Guglielmo Vicario,80,Empoli,1597,False,10,47,12,34,assisted,left-foot,0.093122959136963,0
79,1,Krzysztof PiÄ…tek,F,75,Salernitana,1493,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,True,9,26,16,57,fast-break,left-foot,0.093205243349075,0
72,3,Zeki Ã‡elik,D,58,Roma,1754,Michele Di Gregorio,75,Monza,1516,True,17,46,18,19,assisted,right-foot,0.093211591243744,0
13,0,Giacomo Bonaventura,M,77,Fiorentina,1691,Mike Maignan,87,Milan,1810,True,22,29,24,26,free-kick,right-foot,0.093228802084923,0
24,-1,Cyriel Dessers,F,73,Cremonese,1489,Marco Silvestri,79,Udinese,1676,False,14,52,18,40,fast-break,left-foot,0.09328605979681,0
64,1,Nadir Zortea,D,44,Sassuolo,1687,Martin Turk,63,U.C Sampdoria,1534,False,14,49,16,32,regular,right-foot,0.093353092670441,0
13,-1,Piotr ZieliÅ„ski,M,76,Napoli,1804,Ivan Provedel,76,Lazio,1738,False,16,35,16,17,assisted,right-foot,0.093384295701981,0
87,-1,Jaka Bijol,D,58,Udinese,1668,Åukasz Skorupski,76,Bologna,1607,True,10,39,10,5,set-piece,head,0.093453511595726,0
37,0,Stefan Posch,D,28,Bologna,1607,BartÅ‚omiej DrÄ…gowski,75,Spezia,1520,True,9,47,11,37,corner,right-foot,0.093468457460403,1
33,-1,NicolÃ¡s GonzÃ¡lez,M,74,Fiorentina,1737,Guillermo Ochoa,80,Salernitana,1606,False,5,24,16,72,assisted,left-foot,0.093479871749878,0
17,0,Stephan El Shaarawy,F,75,Roma,1813,Michele Di Gregorio,78,Monza,1645,False,18,42,18,6,assisted,right-foot,0.093512266874313,0
90,0,Joshua Zirkzee,F,73,Bologna,1692,Pierluigi Gollini,76,Napoli,1923,True,15,48,17,28,fast-break,left-foot,0.093537881970406,0
12,0,Lewis Ferguson,M,68,Bologna,1610,AndrÃ© Onana,83,Inter,1832,True,12,27,17,47,assisted,right-foot,0.093537919223309,0
75,0,Rafael LeÃ£o,F,78,Milan,1830,Lorenzo MontipÃ²,76,Hellas Verona,1603,True,10,36,10,21,throw-in-set-piece,head,0.093548856675625,0
3,0,Olivier Giroud,F,82,Milan,1840,Rui PatrÃ­cio,81,Roma,1732,True,10,43,10,16,assisted,head,0.093608900904655,0
29,2,Fabio Depaoli,M,52,Hellas Verona,1552,Marco Carnesecchi,75,Cremonese,1469,True,15,42,15,7,corner,right-foot,0.093682825565338,0
32,-1,Andrea Petagna,F,74,Monza,1576,Emil Audero,78,U.C Sampdoria,1502,True,5,30,11,63,assisted,left-foot,0.093738749623299,1
85,-1,Manolo Gabbiadini,F,77,U.C Sampdoria,1520,Mattia Perin,79,Juventus,1797,False,12,37,12,14,assisted,head,0.093742899596691,0
90,-1,Joshua Zirkzee,F,73,Bologna,1666,Lorenzo MontipÃ²,76,Hellas Verona,1579,False,14,42,14,8,assisted,right-foot,0.093768522143364,0
18,0,Eljif Elmas,M,71,Napoli,1932,Wladimiro Falcone,74,Lecce,1568,False,10,33,12,34,set-piece,head,0.093785725533962,0
18,0,Eljif Elmas,M,71,Napoli,1932,Wladimiro Falcone,74,Lecce,1568,False,10,33,12,34,set-piece,head,0.093785725533962,0
36,1,Manuel Lazzari,D,60,Lazio,1773,Andrea Consigli,80,Sassuolo,1687,True,13,44,13,17,assisted,left-foot,0.093799024820328,0
78,2,Marcelo BrozoviÄ‡,M,73,Inter,1851,Rui PatrÃ­cio,81,Roma,1813,False,22,39,22,2,assisted,left-foot,0.093802750110626,0
69,1,Filippo Bandinelli,M,71,Empoli,1542,Marco Carnesecchi,75,Cremonese,1468,True,17,32,18,25,assisted,left-foot,0.093853920698166,0
49,0,Hirving Lozano,F,75,Napoli,1845,Åukasz Skorupski,76,Bologna,1571,True,3,48,8,69,regular,right-foot,0.093860387802124,1
10,0,Lautaro MartÃ­nez,F,83,Inter,1810,Andrea Consigli,80,Sassuolo,1646,False,20,49,21,24,fast-break,right-foot,0.093863099813461,0
51,0,Piotr ZieliÅ„ski,M,76,Napoli,1923,AndrÃ© Onana,83,Inter,1851,True,23,31,24,21,free-kick,right-foot,0.093877032399178,0
90,1,Luis Alberto,M,74,Lazio,1738,Lorenzo MontipÃ²,76,Hellas Verona,1622,True,19,41,19,3,assisted,right-foot,0.093931376934052,1
55,1,MÃ«rgim Vojvoda,M,50,Torino,1640,Wladimiro Falcone,69,Lecce,1530,True,6,34,8,45,assisted,head,0.093933016061783,0
75,0,Lautaro MartÃ­nez,F,83,Inter,1829,Michele Di Gregorio,78,Monza,1593,True,18,42,18,6,assisted,right-foot,0.09395682066679,0
49,-2,Jayden Braaf,F,60,Hellas Verona,1574,Pietro Terracciano,79,Fiorentina,1636,True,18,50,20,29,fast-break,left-foot,0.094012759625912,0
7,0,Davide Faraoni,D,72,Hellas Verona,1594,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1835,True,21,37,21,8,regular,left-foot,0.094044029712677,0
37,2,Jhon LucumÃ­,D,27,Bologna,1692,Marco Carnesecchi,75,Cremonese,1518,False,9,41,9,6,corner,head,0.094057768583298,0
62,1,Jonathan IkonÃ©,M,66,Fiorentina,1727,AndrÃ© Onana,83,Inter,1829,False,15,51,18,36,assisted,left-foot,0.094061814248562,0
56,3,Davide Frattesi,M,70,Sassuolo,1646,Luigi Sepe,73,Salernitana,1493,True,20,43,20,8,assisted,right-foot,0.094090700149536,0
43,-1,Viktor Kovalenko,M,69,Spezia,1531,Åukasz Skorupski,76,Bologna,1591,True,16,41,16,3,assisted,right-foot,0.094253331422806,0
46,0,Antonio Sanabria,F,73,Torino,1675,Michele Di Gregorio,78,Monza,1645,True,19,43,19,8,assisted,right-foot,0.09427423030138,1
46,-2,Divock Origi,F,74,Milan,1835,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1615,False,4,46,7,56,assisted,right-foot,0.094296246767044,0
83,0,Nemanja RadonjiÄ‡,M,71,Torino,1640,Samir HandanoviÄ‡,84,Inter,1850,False,21,28,24,29,fast-break,right-foot,0.094315528869629,0
90,-1,Luka JoviÄ‡,F,78,Fiorentina,1630,Marco Sportiello,75,Atalanta,1749,False,10,42,10,11,corner,head,0.094359338283539,0
72,1,Davide Frattesi,M,70,Sassuolo,1621,Juan Musso,81,Atalanta,1743,True,17,33,18,22,regular,right-foot,0.094368368387222,0
3,0,Frank Tsadjout,F,64,Cremonese,1489,Juan Musso,80,Atalanta,1756,True,13,28,17,42,regular,left-foot,0.094371974468231,0
16,0,Arkadiusz Milik,F,82,Juventus,1830,Alex Meret,81,Napoli,1932,True,9,44,9,23,assisted,head,0.094399221241474,0
30,-1,Paulo Dybala,F,84,Roma,1768,Marco Silvestri,79,Udinese,1640,False,16,38,16,7,regular,left-foot,0.094401180744171,0
61,4,Edin DÅ¾eko,F,83,Inter,1851,Lorenzo MontipÃ²,76,Hellas Verona,1617,False,18,51,21,31,fast-break,left-foot,0.094401463866234,1
50,0,M'Bala Nzola,F,70,Spezia,1516,Marco Silvestri,79,Udinese,1651,False,13,44,13,17,assisted,left-foot,0.094402119517326,0
58,0,M'Bala Nzola,F,70,Spezia,1520,Wladimiro Falcone,74,Lecce,1555,True,6,54,15,66,set-piece,left-foot,0.094441093504429,0
16,0,Demba Seck,F,61,Torino,1640,Andrea Consigli,80,Sassuolo,1652,True,6,53,14,65,assisted,left-foot,0.094535380601883,0
70,-4,Cristian Buonaiuto,M,70,Cremonese,1518,Åukasz Skorupski,77,Bologna,1692,True,22,54,26,32,assisted,right-foot,0.094604797661304,0
42,0,Ademola Lookman,F,73,Atalanta,1731,Emil Audero,78,U.C Sampdoria,1516,True,10,42,10,11,assisted,head,0.094626687467098,0
18,0,DuvÃ¡n Zapata,F,80,Atalanta,1773,Guillermo Ochoa,80,Salernitana,1606,False,10,42,10,11,assisted,head,0.094626687467098,0
69,3,Gaetano Castrovilli,M,65,Fiorentina,1727,Nicola Ravaglia,67,U.C Sampdoria,1536,True,13,28,17,42,assisted,right-foot,0.094673424959183,0
45,1,Olivier Giroud,F,82,Milan,1837,Åukasz Skorupski,76,Bologna,1595,True,19,43,19,8,assisted,right-foot,0.094687551259995,0
73,2,Lautaro MartÃ­nez,F,83,Inter,1865,IonuÈ› Radu,72,Cremonese,1475,True,5,52,13,67,regular,right-foot,0.094693273305893,0
6,0,Sergej MilinkoviÄ‡-SaviÄ‡,M,80,Lazio,1773,Mike Maignan,87,Milan,1853,False,5,31,10,60,assisted,right-foot,0.094737470149994,0
43,0,Brandon Soppy,D,47,Atalanta,1749,Pietro Terracciano,77,Fiorentina,1630,True,15,27,19,40,regular,right-foot,0.094811826944351,0
18,0,Khvicha Kvaratskhelia,F,65,Napoli,1800,Lorenzo MontipÃ²,76,Hellas Verona,1635,False,23,41,23,2,assisted,right-foot,0.094878941774368,0
90,2,Ciro Immobile,F,87,Lazio,1721,Samir HandanoviÄ‡,84,Inter,1865,True,6,25,16,68,assisted,left-foot,0.094905078411102,0
79,-2,Lorenzo Pellegrini,M,76,Roma,1813,AndrÃ© Onana,83,Inter,1851,True,19,30,21,27,assisted,left-foot,0.094910316169262,0
28,1,Rafael LeÃ£o,F,76,Milan,1837,Åukasz Skorupski,76,Bologna,1595,True,14,43,14,12,regular,right-foot,0.094957530498505,0
47,-2,Bremer,D,48,Juventus,1789,Luigi Sepe,73,Salernitana,1516,True,9,43,9,18,corner,head,0.094991207122803,0
43,-2,GrÄ«gorÄ«s Kastanos,M,63,Salernitana,1606,Marco Silvestri,79,Udinese,1675,True,18,51,21,31,assisted,left-foot,0.094999857246876,1
52,1,Felipe Anderson,F,76,Lazio,1764,BartÅ‚omiej DrÄ…gowski,75,Spezia,1558,False,11,34,12,28,assisted,right-foot,0.09501551091671,0
70,-2,Mattia Destro,F,74,Empoli,1538,Juan Musso,81,Atalanta,1749,True,24,37,24,7,assisted,right-foot,0.09506493806839,0
45,0,Jaka Bijol,D,58,Udinese,1675,Ivan Provedel,79,Lazio,1773,True,9,43,9,18,set-piece,head,0.095085382461548,0
86,2,Giovanni Di Lorenzo,D,65,Napoli,1845,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1615,True,18,44,18,12,fast-break,left-foot,0.095092535018921,0
28,0,Mario PaÅ¡aliÄ‡,M,77,Atalanta,1742,Samuele Perisan,63,Empoli,1593,True,10,40,10,0,regular,head,0.095100030303001,0
8,0,Arthur Cabral,F,78,Fiorentina,1636,Lorenzo MontipÃ²,76,Hellas Verona,1574,False,10,42,10,11,assisted,head,0.095100030303001,0
90,0,Mehdi LÃ©ris,M,63,U.C Sampdoria,1521,Åukasz Skorupski,76,Bologna,1571,False,4,47,8,60,regular,right-foot,0.095150291919708,0
44,-1,Davide Frattesi,M,70,Sassuolo,1687,Samir HandanoviÄ‡,82,Inter,1851,False,17,46,18,19,assisted,left-foot,0.09516765922308,0
58,2,Ruan,D,28,Sassuolo,1657,Marco Carnesecchi,75,Cremonese,1488,True,10,42,10,11,corner,left-foot,0.09524417668581,0
65,-2,NicolÃ² Cambiaghi,F,66,Empoli,1582,Rui PatrÃ­cio,81,Roma,1749,False,16,31,18,29,regular,left-foot,0.095279976725578,0
46,0,Lorenzo De Silvestri,D,66,Bologna,1591,Luigi Sepe,73,Salernitana,1516,True,12,43,12,14,assisted,head,0.095337063074112,0
69,0,Nikola VlaÅ¡iÄ‡,F,75,Torino,1640,Samir HandanoviÄ‡,84,Inter,1850,False,17,48,18,25,fast-break,left-foot,0.095350325107574,0
35,0,Koffi Djidji,D,31,Torino,1615,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1835,True,11,40,11,0,set-piece,head,0.095359832048416,1
64,0,GrÃ©goire Defrel,F,74,Sassuolo,1685,Mattia Perin,79,Juventus,1830,True,16,42,16,7,corner,left-foot,0.095361821353436,1
61,1,Riccardo Saponara,M,71,Fiorentina,1691,Wladimiro Falcone,74,Lecce,1579,True,12,38,12,9,assisted,right-foot,0.09536387771368,0
61,0,Lameck Banda,F,63,Lecce,1524,Guglielmo Vicario,78,Empoli,1539,True,15,31,17,30,assisted,right-foot,0.095429509878159,0
4,0,Kevin Agudelo,M,60,Spezia,1516,Alex Meret,80,Napoli,1914,True,21,42,21,5,fast-break,right-foot,0.095550887286663,0
9,2,Francesco Acerbi,D,50,Inter,1851,Marco Sportiello,76,Atalanta,1773,True,20,41,20,2,assisted,left-foot,0.095586232841015,0
58,-1,Marten de Roon,M,69,Atalanta,1742,Samuele Perisan,63,Empoli,1593,True,10,38,10,11,assisted,head,0.095663711428642,1
90,-1,Isaac Success,F,70,Udinese,1651,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1628,False,10,38,10,11,assisted,head,0.095663711428642,0
47,0,DuÅ¡an VlahoviÄ‡,F,84,Juventus,1747,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1628,True,10,38,10,11,assisted,head,0.095663711428642,0
25,0,Edin DÅ¾eko,F,83,Inter,1850,Marco Carnesecchi,75,Cremonese,1469,False,14,26,19,45,fast-break,right-foot,0.095705814659595,0
79,-1,Vivaldo,F,59,Udinese,1675,Michele Cerofolini,60,Fiorentina,1737,False,12,35,13,22,assisted,head,0.095724605023861,0
45,-1,Bryan Cristante,M,72,Roma,1754,Wojciech SzczÄ™sny,86,Juventus,1783,False,5,32,9,57,corner,head,0.095725238323212,0
45,2,Mattia Zaccagni,F,71,Lazio,1723,Ciprian TÄƒtÄƒruÈ™anu,76,Milan,1840,True,10,27,16,52,assisted,right-foot,0.095736362040043,0
11,0,Dany Mota,F,72,Monza,1525,Luigi Sepe,73,Salernitana,1534,True,9,29,14,50,assisted,left-foot,0.095754325389862,0
54,1,Federico Dimarco,M,71,Inter,1851,Andrea Consigli,80,Sassuolo,1687,True,11,32,13,36,regular,left-foot,0.095813415944576,0
57,1,Ademola Lookman,F,73,Atalanta,1731,Emil Audero,78,U.C Sampdoria,1516,True,11,53,17,49,assisted,right-foot,0.095832079648972,1
90,-2,Andrea Pinamonti,F,75,Sassuolo,1687,Samir HandanoviÄ‡,82,Inter,1851,False,8,32,11,45,assisted,left-foot,0.095863811671734,0
18,0,MÃ«rgim Vojvoda,M,52,Torino,1675,Nicola Ravaglia,67,U.C Sampdoria,1534,False,16,27,20,39,assisted,right-foot,0.095886565744877,0
60,2,Olivier Giroud,F,82,Milan,1835,Wojciech SzczÄ™sny,86,Juventus,1741,True,9,42,9,12,assisted,head,0.095902293920517,0
27,0,Manolo Gabbiadini,F,77,U.C Sampdoria,1536,Rui PatrÃ­cio,81,Roma,1781,False,26,35,26,10,free-kick,left-foot,0.095915228128433,0
41,0,Stanislav Lobotka,M,68,Napoli,1934,Ivan Provedel,79,Lazio,1760,True,19,45,19,14,regular,right-foot,0.095933705568314,0
25,-1,Gaetano Castrovilli,M,65,Fiorentina,1737,Guillermo Ochoa,80,Salernitana,1606,False,17,44,17,13,regular,left-foot,0.095968902111053,0
88,1,Ã‰derson,M,61,Atalanta,1729,Lorenzo MontipÃ²,76,Hellas Verona,1635,False,20,41,20,2,assisted,right-foot,0.095978856086731,0
44,0,Adrien Rabiot,M,74,Juventus,1797,Rui PatrÃ­cio,81,Roma,1769,False,7,30,12,55,assisted,head,0.096002273261547,0
34,1,Charles Pickel,M,54,Cremonese,1489,Lorenzo MontipÃ²,76,Hellas Verona,1579,True,15,37,15,11,assisted,left-foot,0.096094556152821,0
79,-4,Ante RebiÄ‡,F,79,Milan,1840,Ivan Provedel,78,Lazio,1723,False,15,41,15,3,assisted,right-foot,0.096094556152821,0
47,0,Sandro Tonali,M,73,Milan,1835,Lorenzo MontipÃ²,76,Hellas Verona,1594,False,18,51,21,31,regular,right-foot,0.096127510070801,0
26,1,Ola Solbakken,F,67,Roma,1813,Michele Cerofolini,60,Fiorentina,1737,False,8,52,14,56,assisted,right-foot,0.096222013235092,0
85,3,Moise Kean,F,76,Juventus,1747,Guillermo Ochoa,80,Salernitana,1511,False,13,55,19,49,fast-break,right-foot,0.096252262592316,0
3,0,Tommaso Augello,D,37,U.C Sampdoria,1536,Jeroen Zoet,71,Spezia,1558,True,15,28,19,38,assisted,right-foot,0.096270136535168,0
21,-1,Lazar SamardÅ¾iÄ‡,M,69,Udinese,1668,Lorenzo MontipÃ²,76,Hellas Verona,1552,True,16,46,17,20,assisted,left-foot,0.096292339265347,1
8,0,Victor Osimhen,F,81,Napoli,1800,Michele Di Gregorio,74,Monza,1516,True,9,48,12,41,regular,right-foot,0.096296459436417,0
11,0,Assan Ceesay,F,69,Lecce,1530,Luigi Sepe,73,Salernitana,1516,False,10,48,12,38,assisted,left-foot,0.096402227878571,0
18,0,Ciro Immobile,F,87,Lazio,1775,Guglielmo Vicario,80,Empoli,1637,False,12,43,12,14,assisted,right-foot,0.096423923969269,0
30,0,Christian KouamÃ©,F,71,Fiorentina,1647,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1636,True,13,34,14,24,assisted,left-foot,0.096424832940102,0
21,-2,Kristian Thorstvedt,M,71,Sassuolo,1646,Alex Meret,79,Napoli,1845,False,19,40,19,0,assisted,left-foot,0.096435189247131,0
11,0,Roger IbaÃ±ez,D,31,Roma,1754,Luigi Sepe,73,Salernitana,1486,False,9,42,9,12,corner,head,0.096476763486862,0
83,1,Antonio Sanabria,F,72,Torino,1640,Wladimiro Falcone,69,Lecce,1530,True,9,39,9,6,corner,head,0.096511989831924,0
39,1,Perr Schuurs,D,64,Torino,1675,Nicola Ravaglia,67,U.C Sampdoria,1534,False,18,42,18,6,assisted,right-foot,0.096536546945572,0
24,0,Victor Osimhen,F,82,Napoli,1914,BartÅ‚omiej DrÄ…gowski,75,Spezia,1516,False,9,41,9,6,assisted,head,0.096571795642376,0
78,-2,Arkadiusz Milik,F,82,Juventus,1769,Michele Di Gregorio,76,Monza,1546,True,11,41,11,5,set-piece,left-foot,0.09661777317524,0
14,0,JoaquÃ­n Correa,F,73,Inter,1829,Michele Di Gregorio,78,Monza,1593,True,13,28,17,42,assisted,right-foot,0.096626453101635,0
57,0,Federico Di Francesco,F,68,Lecce,1582,Lorenzo MontipÃ²,76,Hellas Verona,1617,True,18,36,18,12,assisted,right-foot,0.096713706851006,0
5,0,Danilo D'Ambrosio,D,55,Inter,1829,Ivan Provedel,79,Lazio,1764,True,7,45,8,35,assisted,head,0.096718914806843,0
73,0,Cristian Buonaiuto,M,71,Cremonese,1469,Wojciech SzczÄ™sny,86,Juventus,1769,True,27,40,27,0,free-kick,right-foot,0.09672787040472,0
74,1,Darko LazoviÄ‡,M,69,Hellas Verona,1622,Emil Audero,78,U.C Sampdoria,1565,True,11,23,20,57,assisted,left-foot,0.096759557723999,0
90,-3,Andrea Colpani,F,62,Monza,1576,Guillermo Ochoa,80,Salernitana,1511,False,12,39,12,4,assisted,left-foot,0.096766166388988,0
66,2,Alfred Duncan,M,63,Fiorentina,1727,Nicola Ravaglia,67,U.C Sampdoria,1536,True,18,45,18,15,assisted,left-foot,0.096804268658161,1
44,0,Nicola Zalewski,M,58,Roma,1813,Åukasz Skorupski,77,Bologna,1692,False,28,41,28,2,free-kick,right-foot,0.096809476613998,0
54,1,Davide Frattesi,M,70,Sassuolo,1685,Lorenzo MontipÃ²,76,Hellas Verona,1579,False,14,36,14,15,assisted,left-foot,0.096855036914349,0
54,1,Davide Frattesi,M,70,Sassuolo,1685,Lorenzo MontipÃ²,76,Hellas Verona,1579,False,14,36,14,15,assisted,left-foot,0.096855036914349,0
48,0,Ciro Immobile,F,87,Lazio,1773,Marco Silvestri,79,Udinese,1675,False,13,37,13,12,assisted,left-foot,0.096855036914349,0
