,index,round,homeTeam,awayTeam,xg,goal,minute,goalDifference,player,playerID,position,rating,team,eloTeam,keeper,keeperID,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart
7131,279,29,Le Havre,Nantes,0.09365925937891,0,42,0,Matthis Abline,999070,F,70,Nantes,1551,Arthur Desmas,798306,74,Le Havre,1542,False,22,41,22,2,assisted,strong-foot
7132,279,29,Le Havre,Nantes,0.10055790841579,0,43,0,Mostafa Mohamed,873551,F,74,Nantes,1551,Arthur Desmas,798306,74,Le Havre,1542,False,9,41,9,6,corner,head
7133,279,29,Le Havre,Nantes,0.044002931565046,0,45,0,Christopher Operi,858977,D,61,Le Havre,1542,Alban Lafont,826201,77,Nantes,1551,True,34,49,35,14,free-kick,strong-foot
7134,279,29,Le Havre,Nantes,0.010590036399662,0,45,0,Mostafa Mohamed,873551,F,74,Nantes,1551,Arthur Desmas,798306,74,Le Havre,1542,False,11,58,21,58,set-piece,strong-foot
7135,279,29,Le Havre,Nantes,0.029004637151957,0,53,0,Josué Casimir,1035986,F,66,Le Havre,1542,Alban Lafont,826201,77,Nantes,1551,True,9,22,20,63,assisted,strong-foot
7136,279,29,Le Havre,Nantes,0.040803760290146,0,58,0,Matthis Abline,999070,F,70,Nantes,1551,Arthur Desmas,798306,74,Le Havre,1542,False,30,45,30,9,assisted,strong-foot
7137,279,29,Le Havre,Nantes,0.050934504717588,0,68,0,Abdoulaye Touré,149732,M,55,Le Havre,1542,Alban Lafont,826201,77,Nantes,1551,True,25,44,25,9,set-piece,strong-foot
7138,279,29,Le Havre,Nantes,0.18981371819973,0,68,0,Matthis Abline,999070,F,70,Nantes,1551,Arthur Desmas,798306,74,Le Havre,1542,False,12,57,20,54,assisted,strong-foot
7139,279,29,Le Havre,Nantes,0.034462068229914,0,73,0,Florent Mollet,234230,M,72,Nantes,1551,Arthur Desmas,798306,74,Le Havre,1542,False,29,23,33,30,fast-break,strong-foot
7140,279,29,Le Havre,Nantes,0.036555651575327,0,77,0,Daler Kuzyaev,541426,M,67,Le Havre,1542,Alban Lafont,826201,77,Nantes,1551,True,16,38,16,7,corner,strong-foot
7141,279,29,Le Havre,Nantes,0.12573504447937,0,78,0,André Ayew,27035,F,71,Le Havre,1542,Alban Lafont,826201,77,Nantes,1551,True,21,40,21,0,assisted,strong-foot
7142,279,29,Le Havre,Nantes,0.35112172365189,0,85,0,André Ayew,27035,F,71,Le Havre,1542,Alban Lafont,826201,77,Nantes,1551,True,12,37,12,14,fast-break,strong-foot
7143,279,29,Le Havre,Nantes,0.52106618881226,0,89,0,Mohamed Bayo,909318,F,74,Le Havre,1542,Alban Lafont,826201,77,Nantes,1551,True,5,40,5,0,fast-break,strong-foot
7144,279,29,Le Havre,Nantes,0.095824390649796,0,90,0,Douglas Augusto,809034,M,68,Nantes,1551,Arthur Desmas,798306,74,Le Havre,1542,False,19,39,19,3,set-piece,strong-foot
7145,279,29,Le Havre,Nantes,0.056952100247145,1,90,0,Abdoul Kader Bamba,938270,F,58,Nantes,1551,Arthur Desmas,798306,74,Le Havre,1542,False,25,33,25,15,assisted,strong-foot
7146,280,29,Olympique Lyonnais,Stade Brestois,0.045655962079763,0,2,0,Nicolás Tagliafico,158243,D,54,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,8,48,11,45,corner,weak-foot
7147,280,29,Olympique Lyonnais,Stade Brestois,0.06769572943449,0,5,0,Martín Satriano,973536,F,72,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,10,51,14,47,throw-in-set-piece,strong-foot
7148,280,29,Olympique Lyonnais,Stade Brestois,0.047370981425047,0,7,0,Kamory Doumbia,1156353,M,66,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,27,38,27,4,assisted,strong-foot
7149,280,29,Olympique Lyonnais,Stade Brestois,0.048022042959929,0,12,0,Pierre Lees Melou,801306,M,70,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,26,34,26,12,regular,weak-foot
7150,280,29,Olympique Lyonnais,Stade Brestois,0.054968468844891,0,16,0,Steve Mounié,345035,F,73,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,13,38,13,8,assisted,head
7151,280,29,Olympique Lyonnais,Stade Brestois,0.055424898862839,0,16,0,Julien Le Cardinal,1129751,D,30,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,27,47,27,14,regular,strong-foot
7152,280,29,Olympique Lyonnais,Stade Brestois,0.032474305480719,1,18,0,Corentin Tolisso,343067,M,76,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,12,30,15,39,set-piece,weak-foot
7153,280,29,Olympique Lyonnais,Stade Brestois,0.10981153696775,0,23,-1,Kamory Doumbia,1156353,M,66,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,15,45,15,18,assisted,strong-foot
7154,280,29,Olympique Lyonnais,Stade Brestois,0.10697059333324,0,25,-1,Lilian Brassier,988907,D,36,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,12,33,13,30,corner,strong-foot
7155,280,29,Olympique Lyonnais,Stade Brestois,0.027410123497248,0,28,-1,Kamory Doumbia,1156353,M,66,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,30,42,30,3,assisted,strong-foot
7156,280,29,Olympique Lyonnais,Stade Brestois,0.049728125333786,0,34,1,Corentin Tolisso,343067,M,76,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,11,27,17,49,assisted,strong-foot
7157,280,29,Olympique Lyonnais,Stade Brestois,0.01795500703156,0,37,-1,Martín Satriano,973536,F,72,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,30,31,31,16,assisted,strong-foot
7158,280,29,Olympique Lyonnais,Stade Brestois,0.024878203868866,0,38,1,Malick Fofana,1195784,F,58,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,20,26,24,34,assisted,strong-foot
7159,280,29,Olympique Lyonnais,Stade Brestois,0.10363351553679,0,39,1,Ainsley Maitland-Niles,352768,D,60,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,3,46,6,63,corner,head
7160,280,29,Olympique Lyonnais,Stade Brestois,0.040408402681351,0,41,1,Corentin Tolisso,343067,M,76,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,23,44,23,9,regular,strong-foot
7161,280,29,Olympique Lyonnais,Stade Brestois,0.026518642902374,0,41,-1,Martín Satriano,973536,F,72,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,24,30,26,22,assisted,strong-foot
7162,280,29,Olympique Lyonnais,Stade Brestois,0.04166392609477,0,42,-1,Brendan Chardonnet,328035,D,45,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,11,38,11,10,corner,head
7163,280,29,Olympique Lyonnais,Stade Brestois,0.054195988923311,0,47,1,Corentin Tolisso,343067,M,76,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,25,30,26,21,assisted,weak-foot
7164,280,29,Olympique Lyonnais,Stade Brestois,0.022707289084792,0,52,1,Saïd Benrahma,354808,F,74,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,15,24,21,46,assisted,strong-foot
7165,280,29,Olympique Lyonnais,Stade Brestois,0.18561637401581,0,54,-1,Steve Mounié,345035,F,73,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,10,52,15,50,assisted,strong-foot
7166,280,29,Olympique Lyonnais,Stade Brestois,0.029256649315357,0,56,-1,Romain Del Castillo,825681,M,74,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,33,37,33,5,assisted,strong-foot
7167,280,29,Olympique Lyonnais,Stade Brestois,0.35879382491112,1,60,-1,Steve Mounié,345035,F,73,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,8,36,8,26,set-piece,head
7168,280,29,Olympique Lyonnais,Stade Brestois,0.024758072569966,0,62,0,Martín Satriano,973536,F,72,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,15,53,19,40,regular,strong-foot
7169,280,29,Olympique Lyonnais,Stade Brestois,0.01898879557848,0,63,0,Hugo Magnetti,861324,M,48,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,35,39,35,1,regular,weak-foot
7170,280,29,Olympique Lyonnais,Stade Brestois,0.15196539461613,1,64,0,Romain Del Castillo,825681,M,74,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,24,40,24,0,free-kick,strong-foot
7171,280,29,Olympique Lyonnais,Stade Brestois,0.23553036153316,1,67,1,Romain Del Castillo,825681,M,74,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,17,45,17,16,fast-break,weak-foot
7172,280,29,Olympique Lyonnais,Stade Brestois,0.11898885667324,1,70,-2,Alexandre Lacazette,50070,F,82,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,6,31,10,56,corner,strong-foot
7173,280,29,Olympique Lyonnais,Stade Brestois,0.020068140700459,0,75,1,Mahdi Camara,916041,M,61,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,13,55,19,49,assisted,strong-foot
7174,280,29,Olympique Lyonnais,Stade Brestois,0.011096857488155,0,77,-1,Rayan Cherki,979128,M,66,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,13,22,22,54,corner,weak-foot
7175,280,29,Olympique Lyonnais,Stade Brestois,0.023186786100268,1,79,-1,Nicolás Tagliafico,158243,D,54,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,16,24,22,45,assisted,strong-foot
7176,280,29,Olympique Lyonnais,Stade Brestois,0.01081149559468,0,83,0,Saïd Benrahma,354808,F,74,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,25,18,33,41,assisted,strong-foot
7177,280,29,Olympique Lyonnais,Stade Brestois,0.016753161326051,0,84,0,Jérémy Le Douaron,1047296,F,71,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,31,61,37,34,assisted,strong-foot
7178,280,29,Olympique Lyonnais,Stade Brestois,0.031884029507637,0,85,0,Ainsley Maitland-Niles,352768,D,60,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,23,55,27,33,assisted,strong-foot
7179,280,29,Olympique Lyonnais,Stade Brestois,0.75650304555893,0,85,0,Rayan Cherki,979128,M,66,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,6,32,10,53,regular,weak-foot
7180,280,29,Olympique Lyonnais,Stade Brestois,0.041858173906803,0,86,0,Pierre Lees Melou,801306,M,70,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,27,41,27,2,assisted,strong-foot
7181,280,29,Olympique Lyonnais,Stade Brestois,0.028805775567889,0,90,0,Bradley Locko,1129382,D,49,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,23,19,31,42,assisted,strong-foot
7182,280,29,Olympique Lyonnais,Stade Brestois,0.13217291235924,0,90,0,Rayan Cherki,979128,M,66,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,15,46,16,21,assisted,weak-foot
7183,280,29,Olympique Lyonnais,Stade Brestois,0.7884,1,90,0,Ainsley Maitland-Niles,352768,D,60,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,13,40,13,0,penalty,strong-foot
7184,281,29,Olympique Lyonnais,Stade Brestois,0.045655962079763,0,2,0,Nicolás Tagliafico,158243,D,54,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,8,48,11,45,corner,weak-foot
7185,281,29,Olympique Lyonnais,Stade Brestois,0.06769572943449,0,5,0,Martín Satriano,973536,F,72,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,10,51,14,47,throw-in-set-piece,strong-foot
7186,281,29,Olympique Lyonnais,Stade Brestois,0.047370981425047,0,7,0,Kamory Doumbia,1156353,M,66,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,27,38,27,4,assisted,strong-foot
7187,281,29,Olympique Lyonnais,Stade Brestois,0.048022042959929,0,12,0,Pierre Lees Melou,801306,M,70,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,26,34,26,12,regular,weak-foot
7188,281,29,Olympique Lyonnais,Stade Brestois,0.054968468844891,0,16,0,Steve Mounié,345035,F,73,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,13,38,13,8,assisted,head
7189,281,29,Olympique Lyonnais,Stade Brestois,0.055424898862839,0,16,0,Julien Le Cardinal,1129751,D,30,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,27,47,27,14,regular,strong-foot
7190,281,29,Olympique Lyonnais,Stade Brestois,0.032474305480719,1,18,0,Corentin Tolisso,343067,M,76,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,12,30,15,39,set-piece,weak-foot
7191,281,29,Olympique Lyonnais,Stade Brestois,0.10981153696775,0,23,-1,Kamory Doumbia,1156353,M,66,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,15,45,15,18,assisted,strong-foot
7192,281,29,Olympique Lyonnais,Stade Brestois,0.10697059333324,0,25,-1,Lilian Brassier,988907,D,36,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,12,33,13,30,corner,strong-foot
7193,281,29,Olympique Lyonnais,Stade Brestois,0.027410123497248,0,28,-1,Kamory Doumbia,1156353,M,66,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,30,42,30,3,assisted,strong-foot
7194,281,29,Olympique Lyonnais,Stade Brestois,0.049728125333786,0,34,1,Corentin Tolisso,343067,M,76,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,11,27,17,49,assisted,strong-foot
7195,281,29,Olympique Lyonnais,Stade Brestois,0.01795500703156,0,37,-1,Martín Satriano,973536,F,72,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,30,31,31,16,assisted,strong-foot
7196,281,29,Olympique Lyonnais,Stade Brestois,0.024878203868866,0,38,1,Malick Fofana,1195784,F,58,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,20,26,24,34,assisted,strong-foot
7197,281,29,Olympique Lyonnais,Stade Brestois,0.10363351553679,0,39,1,Ainsley Maitland-Niles,352768,D,60,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,3,46,6,63,corner,head
7198,281,29,Olympique Lyonnais,Stade Brestois,0.040408402681351,0,41,1,Corentin Tolisso,343067,M,76,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,23,44,23,9,regular,strong-foot
7199,281,29,Olympique Lyonnais,Stade Brestois,0.026518642902374,0,41,-1,Martín Satriano,973536,F,72,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,24,30,26,22,assisted,strong-foot
7200,281,29,Olympique Lyonnais,Stade Brestois,0.04166392609477,0,42,-1,Brendan Chardonnet,328035,D,45,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,11,38,11,10,corner,head
7201,281,29,Olympique Lyonnais,Stade Brestois,0.054195988923311,0,47,1,Corentin Tolisso,343067,M,76,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,25,30,26,21,assisted,weak-foot
7202,281,29,Olympique Lyonnais,Stade Brestois,0.022707289084792,0,52,1,Saïd Benrahma,354808,F,74,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,15,24,21,46,assisted,strong-foot
7203,281,29,Olympique Lyonnais,Stade Brestois,0.18561637401581,0,54,-1,Steve Mounié,345035,F,73,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,10,52,15,50,assisted,strong-foot
7204,281,29,Olympique Lyonnais,Stade Brestois,0.029256649315357,0,56,-1,Romain Del Castillo,825681,M,74,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,33,37,33,5,assisted,strong-foot
7205,281,29,Olympique Lyonnais,Stade Brestois,0.35879382491112,1,60,-1,Steve Mounié,345035,F,73,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,8,36,8,26,set-piece,head
7206,281,29,Olympique Lyonnais,Stade Brestois,0.024758072569966,0,62,0,Martín Satriano,973536,F,72,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,15,53,19,40,regular,strong-foot
7207,281,29,Olympique Lyonnais,Stade Brestois,0.01898879557848,0,63,0,Hugo Magnetti,861324,M,48,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,35,39,35,1,regular,weak-foot
7208,281,29,Olympique Lyonnais,Stade Brestois,0.15196539461613,1,64,0,Romain Del Castillo,825681,M,74,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,24,40,24,0,free-kick,strong-foot
7209,281,29,Olympique Lyonnais,Stade Brestois,0.23553036153316,1,67,1,Romain Del Castillo,825681,M,74,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,17,45,17,16,fast-break,weak-foot
7210,281,29,Olympique Lyonnais,Stade Brestois,0.11898885667324,1,70,-2,Alexandre Lacazette,50070,F,82,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,6,31,10,56,corner,strong-foot
7211,281,29,Olympique Lyonnais,Stade Brestois,0.020068140700459,0,75,1,Mahdi Camara,916041,M,61,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,13,55,19,49,assisted,strong-foot
7212,281,29,Olympique Lyonnais,Stade Brestois,0.011096857488155,0,77,-1,Rayan Cherki,979128,M,66,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,13,22,22,54,corner,weak-foot
7213,281,29,Olympique Lyonnais,Stade Brestois,0.023186786100268,1,79,-1,Nicolás Tagliafico,158243,D,54,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,16,24,22,45,assisted,strong-foot
7214,281,29,Olympique Lyonnais,Stade Brestois,0.01081149559468,0,83,0,Saïd Benrahma,354808,F,74,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,25,18,33,41,assisted,strong-foot
7215,281,29,Olympique Lyonnais,Stade Brestois,0.016753161326051,0,84,0,Jérémy Le Douaron,1047296,F,71,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,31,61,37,34,assisted,strong-foot
7216,281,29,Olympique Lyonnais,Stade Brestois,0.031884029507637,0,85,0,Ainsley Maitland-Niles,352768,D,60,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,23,55,27,33,assisted,strong-foot
7217,281,29,Olympique Lyonnais,Stade Brestois,0.75650304555893,0,85,0,Rayan Cherki,979128,M,66,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,6,32,10,53,regular,weak-foot
7218,281,29,Olympique Lyonnais,Stade Brestois,0.041858173906803,0,86,0,Pierre Lees Melou,801306,M,70,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,27,41,27,2,assisted,strong-foot
7219,281,29,Olympique Lyonnais,Stade Brestois,0.028805775567889,0,90,0,Bradley Locko,1129382,D,49,Stade Brestois,1706,Anthony Lopes,48535,80,Olympique Lyonnais,1673,False,23,19,31,42,assisted,strong-foot
7220,281,29,Olympique Lyonnais,Stade Brestois,0.13217291235924,0,90,0,Rayan Cherki,979128,M,66,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,15,46,16,21,assisted,weak-foot
7221,281,29,Olympique Lyonnais,Stade Brestois,0.7884,1,90,0,Ainsley Maitland-Niles,352768,D,60,Olympique Lyonnais,1673,Marco Bizot,100390,78,Stade Brestois,1706,True,13,40,13,0,penalty,strong-foot
7222,282,30,Nice,Lorient,0.053983714431524,0,9,0,Mohamed Bamba,1405239,F,67,Lorient,1579,Marcin Bułka,889590,78,Nice,1681,False,15,20,25,53,fast-break,strong-foot
7223,282,30,Nice,Lorient,0.023806465789676,0,14,0,Terem Moffi,894396,F,76,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,30,34,30,11,assisted,strong-foot
7224,282,30,Nice,Lorient,0.064135789871216,0,15,0,Jérémie Boga,367056,F,69,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,25,52,27,25,fast-break,strong-foot
7225,282,30,Nice,Lorient,0.032093167304993,0,16,0,Mohamed-Ali Cho,1063235,F,67,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,26,50,27,21,assisted,strong-foot
7226,282,30,Nice,Lorient,0.08277789503336,0,18,0,Khéphren Thuram,904832,M,69,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,11,34,12,28,assisted,head
7227,282,30,Nice,Lorient,0.064535140991211,0,19,0,Tiemoué Bakayoko,149735,M,49,Lorient,1579,Marcin Bułka,889590,78,Nice,1681,False,23,41,23,2,assisted,weak-foot
7228,282,30,Nice,Lorient,0.046685427427292,1,22,0,Morgan Sanson,250133,M,72,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,14,54,19,45,regular,strong-foot
7229,282,30,Nice,Lorient,0.047651883214712,0,34,1,Morgan Sanson,250133,M,72,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,18,46,18,18,regular,strong-foot
7230,282,30,Nice,Lorient,0.30990919470787,0,35,1,Mohamed-Ali Cho,1063235,F,67,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,8,52,14,56,fast-break,strong-foot
7231,282,30,Nice,Lorient,0.026479877531528,0,37,1,Khéphren Thuram,904832,M,69,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,18,27,22,35,assisted,strong-foot
7232,282,30,Nice,Lorient,0.15488295257092,0,40,1,Morgan Sanson,250133,M,72,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,17,37,17,10,assisted,weak-foot
7233,282,30,Nice,Lorient,0.053422905504704,0,42,-1,Mohamed Bamba,1405239,F,67,Lorient,1579,Marcin Bułka,889590,78,Nice,1681,False,13,39,13,4,assisted,head
7234,282,30,Nice,Lorient,0.017010040581226,0,43,-1,Imrân Louza,965943,M,64,Lorient,1579,Marcin Bułka,889590,78,Nice,1681,False,34,38,34,3,assisted,strong-foot
7235,282,30,Nice,Lorient,0.0617,1,53,1,Jérémie Boga,367056,F,69,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,16,33,17,23,regular,strong-foot
7236,282,30,Nice,Lorient,0.016676193103194,0,55,-2,Imrân Louza,965943,M,64,Lorient,1579,Marcin Bułka,889590,78,Nice,1681,False,28,56,32,29,assisted,strong-foot
7237,282,30,Nice,Lorient,0.04978171736002,0,60,2,Gaëtan Laborde,149730,F,78,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,15,54,20,43,assisted,strong-foot
7238,282,30,Nice,Lorient,0.029983699321747,0,62,2,Hicham Boudaoui,985923,M,64,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,12,57,20,54,assisted,strong-foot
7239,282,30,Nice,Lorient,0.090660557150841,0,67,-2,Imrân Louza,965943,M,64,Lorient,1579,Marcin Bułka,889590,78,Nice,1681,False,15,39,15,3,regular,strong-foot
7240,282,30,Nice,Lorient,0.092984288930893,0,69,-2,Imrân Louza,965943,M,64,Lorient,1579,Marcin Bułka,889590,78,Nice,1681,False,14,50,17,35,assisted,strong-foot
7241,282,30,Nice,Lorient,0.051515072584152,0,72,2,Jérémie Boga,367056,F,69,Nice,1681,Yvon Mvogo,149656,78,Lorient,1579,True,19,33,20,20,assisted,strong-foot
